masked_background_ssim
0.8622524741009554
0.8699234360806896
0.8785015729200286
0.8846324149475566
0.8787265432406532
0.872437951428777
0.8641405933513497
0.8544107434460985
0.8596455829865143
0.8679861125917767
0.8640898067284842
0.8670370262993794
0.8643480038373229
0.8591862543358375
0.8602420114226338
0.8547773532101356
0.847469500781155
0.8260043417779879
0.8178162988405719
0.8165042324859634
0.8110178903584877
0.8096004796449799
0.8067599689841021
0.8212259368829319
0.8340220302759511
0.8369406559361124
0.8399931888964234
0.840873611874264
0.841649814205791
0.8430519438642552
0.8417096020411242
0.8434325113105774
0.8459010632745602
0.8416916952642153
0.8316755652460738
0.831936440159564
0.8355902331893705
0.8420968537746559
0.844619829656594
0.8535086103863833
0.8628914766316442
0.8677449219335257
0.8646530829558913
0.8593193589524709
0.861437674103929
0.8594836819140812
0.8541888668464352
0.8520667466861668
0.8423196365290426
0.8381618536979769
0.8445164993867693
0.8494977097842731
0.8531079265773093
0.8576263726763281
0.8663718000961661
0.8742168257696019
0.8810861974581979
0.8854182667589715
0.8938028183295457
0.8999230199365442
0.9048782925047967
0.9105434219466929
0.9109878652626816
0.9089088992035846
0.9059151286098281
0.909472803838146
0.9103672919526684
0.9093544709051666
0.905996929699413
0.9090968929551871
0.9112672223144376
0.9160232152087013
0.9114594155022863
0.9129502977620618
0.9133960529729562
0.9123114391290383
0.7425115914051185
0.7349297630476653
0.740675213720189
0.7543067555994893
0.7713882798680693
0.7848515763880578
0.7774304413153241
0.7684068535455753
0.7534267262976906
0.7280170517671798
0.7197834214247693
0.7249257223364378
0.7238188120929183
0.726262005957922
0.726149244826657
0.7294845600484927
0.7268774978279942
0.7171650420888286
0.7105680976039567
0.7229744269696105
0.7177802618845744
0.7111047652551782
0.7135349602263825
0.7226005219404513
0.7240256846271098
0.7160605787655818
0.7150864307324322
0.704098096209732
0.6988694452244858
0.70369778838324
0.6906968467100164
0.701365982705233
0.7117251099884321
0.7167060291252852
0.7177676611552892
0.7219624567510143
0.7264252779645919
0.7333536046544249
0.7583579720385141
0.7677856717629727
0.7722040268646257
0.771497885964893
0.7743972415023873
0.7764764198768525
0.769870593654434
0.7648050859536244
0.7563323557889429
0.7381404897419332
0.7355517523376637
0.7478728182979749
0.7609923723192418
0.7703897424286688
0.7918538359292635
0.8187695458021438
0.8271433518663532
0.8273433007608143
0.8165249062913805
0.8144624887597502
0.8151161580773312
0.8207910480104023
0.818306771716708
0.8177679060309923
0.8258487843699902
0.8172640115887687
0.8042959248232029
0.7970767655345726
0.7996025966428975
0.8044299003700623
0.7989215536373627
0.7969085753892416
0.7976246513154416
0.7920412276417153
0.799089623747667
0.7947639031257394
0.786012383909385
0.7796858904163714
0.7511188240978409
0.7540008215357127
0.7604785371350581
0.7685808148275998
0.775701711278337
0.7791984102622288
0.779562640749657
0.7824633211169403
0.7854968550032484
0.780839308007909
0.7873173980146754
0.7941200295893209
0.8011498454719742
0.8024532288793939
0.7969697707980431
0.7989414177727188
0.8070378906130762
0.8114475042547851
0.8147391765448124
0.8064137882673683
0.800795593517065
0.7914547489291959
0.7932555689873425
0.7945181949912442
0.7700984608579936
0.7716355808891984
0.7786694577894397
0.7755877133960377
0.7667253143773491
0.7503968671106981
0.7464347721383287
0.7439190456587745
0.748818147403437
0.7619948103375417
0.7727352928408432
0.7823667924748998
0.7864359523846347
0.7864702002460086
0.7872072606908253
0.7888557518039135
0.7868531990000717
0.7921511265917567
0.7982771866466024
0.8018526499400779
0.8027721018892181
0.792726382898505
0.7889827073359864
0.7860231424554645
0.7920663550657568
0.7998563401740122
0.8016265205669573
0.8076214460569313
0.8143139704204659
0.8154234066068409
0.8090128253239826
0.799396541514331
0.786804408061917
0.7941393574156361
0.8151347824341422
0.8226603987340029
0.8161493826043312
0.8262505170599005
0.8340978831937433
0.8375637539172378
0.8537732251537912
0.8652573821245696
0.8815708736999596
0.8867142883274157
0.8880881361991524
0.8901133879041007
0.8921514226155681
0.8955419633006716
0.8900337953684743
0.8983336476307419
0.9013585250167597
0.8788118477938992
0.8719250439248468
0.7859446628882913
0.7912876676651623
0.8058779392784046
0.8050588545641318
0.8011063296294623
0.779921005731559
0.7766356321051497
0.7724703399363468
0.761883376042293
0.7518926171375129
0.7188663571686668
0.7176810288846023
0.6918056633070644
0.7068146785351952
0.7130536993347882
0.7202704809350897
0.7336106393594358
0.7415100350510755
0.769043026607681
0.77939411388518
0.7842844239311704
0.7698380338611646
0.7679730200595345
0.7674723239292985
0.7643037611376218
0.7647826429662075
0.7734133250604425
0.7827717897302717
0.7927665826729978
0.785419497422304
0.7782967493730327
0.7773782752205767
0.769556612086305
0.7643529896505917
0.7570005772410787
0.7560679937348352
0.7480691752667341
0.7487535794817063
0.7395280573615993
0.7326503326847255
0.7292602618971379
0.7269225009843684
0.7371707328489543
0.7488857817905765
0.7516739139515738
0.749016977674616
0.7443110630531397
0.7428586119991852
0.7402275987884106
0.7467926182407442
0.7573827040071847
0.7578719814189427
0.7595206480810143
0.7726103842966394
0.7723936233611147
0.7749413012421904
0.7841635382499812
0.7892716553710103
0.7812418191334646
0.774813700570803
0.7678736206765274
0.7630401096814263
0.76682106932996
0.7680097560283952
0.7715553047839464
0.7740790062444962
0.771445914419684
0.7591316307474009
0.7582672592429777
0.7604518128162654
0.7579570348018726
