epoch,train_loss,val_loss,train_l1_loss,val_l1_loss,train_ssim_loss,val_ssim_loss,train_gradient_loss,val_gradient_loss
1,0.3322222888469696,0.3031272782306922,0.1678323659883893,0.1356806662914,0.7887663084527721,0.8223490511116228,0.1327331210932006,0.05953600002746833
2,0.24698309652183367,0.29137342697695684,0.10485551441493242,0.12930043041706085,0.7000944407089896,0.7977536712822161,0.04217381397991077,0.05044526547977799
