,mean,std
sct_mae_hu,112.36164093017578,42.623741149902344
raw_cbct_mae_hu,189.40101623535156,33.29262161254883
sct_rmse_hu,206.63531494140625,64.04304504394531
sct_psnr,22.386228561401367,2.5942704677581787
sct_ssim,0.3106330650479302,0.0372224523310715
mean_uncertainty_hu,42.28876876831055,12.739136695861816
std_uncertainty_hu,52.771568298339844,11.792759895324707
mean_error_hu,112.36164093017578,42.623741149902344
error_uncertainty_corr,0.10068749627230662,0.13319445502901334
